Unnamed: 0,price_change,pct_gain,total_gain,open_trade_dt,close_trade_dt,max_gain_before,max_gain_after,option_symbol,max_value_before_date,max_value_after_date,max_value_before_idx,max_value_after_idx,sell_code,quantity,position_id,underlying,modeling_strategy,gain,value_diff_before,value_diff_after,open_dt,close_dt,close_dw,open_dw,days_held,dt_x,hour_x,probabilities,label,predictions,symbol,dt_y,strategy,hour_y,max_price,min_price,open_price,max_profit,min_profit
6576,-0.0299999999999999,-8.1081081081081,-2.9999999999999973,2023-11-22 15:00,2023-11-22 15:45,0.0540540540540541,,O:QQQ231124P00388000,2023-11-22 15:00,,0,,never sold,1,QQQ-2023-11-22-15-CDBFP1D,QQQ,CDBFP1D,-0.081081081081081,0.1351351351351351,,2023-11-22 15:00:00,2023-11-22 15:45:00,2,2,1,2023-11-22,15,0.566477,0,1,QQQ,2023-11-22,CDBFP1D,15,0.39,0.3,0.37,0.054054054054054106,-0.1891891891891892
6523,-0.02,-25.000000000000007,-30.000000000000007,2023-10-16 13:00,2023-10-17 09:30,0.625,-0.1249999999999999,O:AAPL231020C00185000,2023-10-16 15:15,2023-10-17 12:15,9,23.0,"Hit point of no confidence, sell.",15,AAPL-2023-10-16-13-CDBFC1D,AAPL,CDBFC1D,-0.25,0.875,0.1250000000000001,2023-10-16 13:00:00,2023-10-17 09:30:00,1,0,1,2023-10-16,13,0.56304413,1,1,AAPL,2023-10-16,CDBFC1D,13,0.13,0.03,0.08,0.625,-0.625
2806,-0.3999999999999999,-28.169014084507037,-79.99999999999999,2023-05-31 10:00,2023-05-31 10:15,0.0,0.028169014084507,O:GOOGL230602P00123000,2023-05-31 10:00,2023-05-31 15:45,0,23.0,Breached floor pct,2,GOOGL-2023-05-31-10-CDBFP1D,GOOGL,CDBFP1D,-0.2816901408450704,0.2816901408450704,0.3098591549295774,2023-05-31 10:00:00,2023-05-31 10:15:00,2,2,1,2023-05-31,10,0.5164219,0,1,GOOGL,2023-05-31,CDBFP1D,10,1.5,0.47,1.42,0.056338028169014134,-0.6690140845070423
5532,-0.36,-28.799999999999997,-36.0,2023-09-26 10:00,2023-09-26 10:45,0.04,0.3119999999999999,O:AMD230929P00095000,2023-09-26 10:15,2023-09-26 15:15,1,21.0,Breached floor pct,1,AMD-2023-09-26-10-CDBFP1D,AMD,CDBFP1D,-0.288,0.328,0.5999999999999999,2023-09-26 10:00:00,2023-09-26 10:45:00,1,1,1,2023-09-26,10,0.51462007,0,1,AMD,2023-09-26,CDBFP1D,10,1.64,0.25,1.25,0.31199999999999994,-0.8
882,-0.3,-37.50000000000001,-30.000000000000004,2023-02-28 10:00,2023-02-28 13:00,0.2124999999999999,0.6375,O:AMZN230303P00092000,2023-02-28 10:00,2023-03-01 14:30,0,44.0,Breached floor pct,1,AMZN-2023-02-28-10-CDBFP1D,AMZN,CDBFP1D,-0.375,0.5874999999999999,1.0125,2023-02-28 10:00:00,2023-02-28 13:00:00,1,1,1,2023-02-28,10,0.7368928,1,1,AMZN,2023-02-28,CDBFP1D,10,1.31,0.32,0.8,0.6375,-0.6
4224,-0.19,-37.25490196078432,-57.0,2023-07-26 12:00,2023-07-26 14:15,0.0,0.3137254901960785,O:PYPL230728P00072000,2023-07-26 12:00,2023-07-27 15:00,0,38.0,Breached floor pct,3,PYPL-2023-07-26-12-CDBFP1D,PYPL,CDBFP1D,-0.3725490196078431,0.3725490196078431,0.6862745098039216,2023-07-26 12:00:00,2023-07-26 14:15:00,2,2,1,2023-07-26,12,0.51752496,1,1,PYPL,2023-07-26,CDBFP1D,12,0.67,0.03,0.51,0.3137254901960785,-0.9411764705882353
7163,-0.63,-73.25581395348837,-126.0,2023-12-14 11:00,2023-12-15 09:45,2.302325581395349,-0.5232558139534884,O:MSFT231215P00365000,2023-12-14 13:45,2023-12-15 10:00,11,22.0,"Hit point of no confidence, sell.",2,MSFT-2023-12-14-11-CDBFP1D,MSFT,CDBFP1D,-0.7325581395348837,3.0348837209302326,0.2093023255813952,2023-12-14 11:00:00,2023-12-15 09:45:00,4,3,1,2023-12-14,11,0.50181496,1,1,MSFT,2023-12-14,CDBFP1D,11,2.84,0.01,0.86,2.302325581395349,-0.9883720930232558
3782,-0.26,-46.42857142857144,-52.000000000000014,2023-07-06 12:00,2023-07-06 12:30,0.0,-0.4464285714285715,O:MSFT230707P00335000,2023-07-06 12:00,2023-07-06 12:45,0,3.0,Breached floor pct,2,MSFT-2023-07-06-12-CDBFP1D,MSFT,CDBFP1D,-0.4642857142857143,0.4642857142857143,0.0178571428571428,2023-07-06 12:00:00,2023-07-06 12:30:00,3,3,1,2023-07-06,12,0.5034127,1,1,MSFT,2023-07-06,CDBFP1D,12,0.56,0.01,0.56,0.0,-0.9821428571428571
5725,-0.5900000000000001,-45.38461538461539,-59.00000000000001,2023-10-04 10:00,2023-10-04 10:45,0.2538461538461537,-0.2461538461538462,O:GOOG231006P00134000,2023-10-04 10:00,2023-10-04 11:00,0,4.0,Breached floor pct,1,GOOG-2023-10-04-10-CDBFP1D,GOOG,CDBFP1D,-0.4538461538461538,0.7076923076923076,0.2076923076923076,2023-10-04 10:00:00,2023-10-04 10:45:00,2,2,1,2023-10-04,10,0.50976783,0,1,GOOG,2023-10-04,CDBFP1D,10,1.63,0.22,1.3,0.2538461538461537,-0.8307692307692308
2020,1.42,103.64963503649632,142.0,2023-04-13 11:00,2023-04-13 14:30,1.18978102189781,1.8102189781021896,O:SPY230417C00412000,2023-04-13 14:15,2023-04-14 09:45,13,21.0,VCSell,1,SPY-2023-04-13-11-CDBFC1D,SPY,CDBFC1D,1.0364963503649631,0.1532846715328466,0.7737226277372262,2023-04-13 11:00:00,2023-04-13 14:30:00,3,3,1,2023-04-13,11,0.71433604,1,1,SPY,2023-04-13,CDBFC1D,11,3.85,0.72,1.37,1.8102189781021896,-0.47445255474452563
3542,-0.2299999999999999,-37.096774193548384,-46.0,2023-06-27 12:00,2023-06-27 13:30,0.0,0.0967741935483871,O:IWM230630P00181000,2023-06-27 12:00,2023-06-28 09:30,0,16.0,Breached floor pct,2,IWM-2023-06-27-12-CDBFP1D,IWM,CDBFP1D,-0.3709677419354838,0.3709677419354838,0.467741935483871,2023-06-27 12:00:00,2023-06-27 13:30:00,1,1,1,2023-06-27,12,0.51137364,0,1,IWM,2023-06-27,CDBFP1D,12,0.68,0.17,0.62,0.09677419354838718,-0.7258064516129031
339,0.7,148.93617021276594,210.0,2023-01-25 11:00,2023-01-26 10:00,4.0212765957446805,6.872340425531916,O:XOM230127C00114000,2023-01-26 09:30,2023-01-26 15:45,20,44.0,VCSell,3,XOM-2023-01-25-11-CDBFC1D,XOM,CDBFC1D,1.4893617021276595,2.531914893617021,5.382978723404256,2023-01-25 11:00:00,2023-01-26 10:00:00,3,2,1,2023-01-25,11,0.55136186,1,1,XOM,2023-01-25,CDBFC1D,11,3.7,0.34,0.47,6.872340425531916,-0.27659574468085096
661,-0.3899999999999999,-46.42857142857142,-77.99999999999999,2023-02-14 12:00,2023-02-15 09:30,0.6428571428571428,-0.3095238095238095,O:MSFT230217C00277500,2023-02-14 14:30,2023-02-15 09:45,10,17.0,"Failed momentum gate, sell.",2,MSFT-2023-02-14-12-CDBFC1D,MSFT,CDBFC1D,-0.4642857142857142,1.107142857142857,0.1547619047619047,2023-02-14 12:00:00,2023-02-15 09:30:00,2,1,1,2023-02-14,12,0.5167404,1,1,MSFT,2023-02-14,CDBFC1D,12,1.38,0.14,0.84,0.6428571428571428,-0.8333333333333333
2589,-0.0399999999999999,-33.33333333333333,-39.99999999999999,2023-05-17 13:00,2023-05-17 14:00,0.0833333333333334,-0.0833333333333333,O:AAPL230519P00167500,2023-05-17 13:00,2023-05-17 14:45,0,7.0,Breached floor pct,10,AAPL-2023-05-17-13-CDBFP1D,AAPL,CDBFP1D,-0.3333333333333332,0.4166666666666667,0.2499999999999999,2023-05-17 13:00:00,2023-05-17 14:00:00,2,2,1,2023-05-17,13,0.6503896,0,1,AAPL,2023-05-17,CDBFP1D,13,0.13,0.01,0.12,0.08333333333333341,-0.9166666666666667
1470,-0.55,-74.32432432432434,-110.0,2023-03-29 12:00,2023-03-30 09:30,0.3108108108108108,-0.6891891891891893,O:AMZN230331P00099000,2023-03-29 13:00,2023-03-30 09:45,4,17.0,"Hit point of no confidence, sell.",2,AMZN-2023-03-29-12-CDBFP1D,AMZN,CDBFP1D,-0.7432432432432434,1.0540540540540542,0.0540540540540541,2023-03-29 12:00:00,2023-03-30 09:30:00,3,2,1,2023-03-29,12,0.5710063,0,1,AMZN,2023-03-29,CDBFP1D,12,0.97,0.07,0.74,0.3108108108108108,-0.9054054054054054
7245,-0.0499999999999999,-26.315789473684205,-14.999999999999996,2023-12-20 12:00,2023-12-20 13:45,0.0,3.631578947368421,O:PYPL231222P00062000,2023-12-20 12:00,2023-12-20 15:00,0,11.0,Breached floor pct,3,PYPL-2023-12-20-12-CDBFP1D,PYPL,CDBFP1D,-0.263157894736842,0.263157894736842,3.894736842105263,2023-12-20 12:00:00,2023-12-20 13:45:00,2,2,1,2023-12-20,12,0.5385669,1,1,PYPL,2023-12-20,CDBFP1D,12,0.88,0.1,0.19,3.631578947368421,-0.47368421052631576
2427,0.4600000000000001,80.70175438596493,92.0,2023-04-27 10:00,2023-04-27 11:00,1.5438596491228072,3.1228070175438605,O:GOOG230428C00107000,2023-04-27 10:45,2023-04-27 13:30,3,14.0,VCSell,2,GOOG-2023-04-27-10-CDBFC1D,GOOG,CDBFC1D,0.8070175438596493,0.7368421052631579,2.315789473684211,2023-04-27 10:00:00,2023-04-27 11:00:00,3,3,1,2023-04-27,10,0.50932103,1,1,GOOG,2023-04-27,CDBFC1D,10,2.35,0.1,0.57,3.1228070175438605,-0.8245614035087719
2795,0.1499999999999999,13.636363636363628,44.99999999999997,2023-05-30 11:00,2023-05-31 09:30,0.2454545454545454,1.109090909090909,O:IWM230602P00174000,2023-05-30 11:15,2023-05-31 11:30,1,28.0,"Failed momentum gate, sell.",3,IWM-2023-05-30-11-CDBFP1D,IWM,CDBFP1D,0.1363636363636362,0.1090909090909091,0.9727272727272724,2023-05-30 11:00:00,2023-05-31 09:30:00,2,1,1,2023-05-30,11,0.5025855,1,1,IWM,2023-05-30,CDBFP1D,11,2.32,0.78,1.1,1.1090909090909087,-0.29090909090909095
1727,0.05,3.06748466257669,5.000000000000004,2023-04-12 12:00,2023-04-13 09:30,0.7730061349693254,0.1165644171779142,O:TSLA230414P00180000,2023-04-12 15:45,2023-04-13 09:45,15,17.0,"Failed momentum gate, sell.",1,TSLA-2023-04-12-12-CDBFP1D,TSLA,CDBFP1D,0.0306748466257669,0.7423312883435584,0.0858895705521473,2023-04-12 12:00:00,2023-04-13 09:30:00,3,2,1,2023-04-12,12,0.6330738,1,1,TSLA,2023-04-12,CDBFP1D,12,2.89,0.36,1.63,0.7730061349693254,-0.7791411042944786
3073,-0.42,-31.818181818181817,-42.00000000000001,2023-06-12 10:00,2023-06-12 13:45,0.1439393939393939,-0.3636363636363637,O:GOOG230616P00122000,2023-06-12 10:00,2023-06-12 14:00,0,16.0,Breached floor pct,1,GOOG-2023-06-12-10-CDBFP1D,GOOG,CDBFP1D,-0.3181818181818182,0.462121212121212,-0.0454545454545455,2023-06-12 10:00:00,2023-06-12 13:45:00,0,0,1,2023-06-12,10,0.5717838,0,1,GOOG,2023-06-12,CDBFP1D,10,1.51,0.37,1.32,0.1439393939393939,-0.7196969696969697
1379,1.0299999999999998,111.9565217391304,411.99999999999994,2023-03-27 10:00,2023-03-28 10:15,1.423913043478261,1.6521739130434785,O:AAPL230331P00157500,2023-03-28 10:00,2023-03-28 13:45,26,41.0,"Hit exit target, sell.",4,AAPL-2023-03-27-10-CDBFP1D,AAPL,CDBFP1D,1.119565217391304,0.304347826086957,0.5326086956521743,2023-03-27 10:00:00,2023-03-28 10:15:00,1,0,2,2023-03-27,10,0.53610784,1,1,AAPL,2023-03-27,CDBFP1D,10,2.44,0.86,0.92,1.6521739130434783,-0.06521739130434788
3192,-0.26,-35.61643835616439,-26.0,2023-06-05 12:00,2023-06-06 09:30,0.1506849315068493,1.0547945205479452,O:TSM230609C00100000,2023-06-05 13:00,2023-06-06 12:15,4,27.0,"Failed momentum gate, sell.",1,TSM-2023-06-05-12-CDBFC1D,TSM,CDBFC1D,-0.3561643835616438,0.5068493150684932,1.4109589041095891,2023-06-05 12:00:00,2023-06-06 09:30:00,1,0,1,2023-06-05,12,0.54822564,1,1,TSM,2023-06-05,CDBFC1D,12,1.5,0.36,0.73,1.0547945205479452,-0.5068493150684932
